sample_id,detected_class,baby_detected,empty_seat_detected,yolo_confidence,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,risk_label,risk_confidence,shap_feature_1,shap_value_1,shap_direction_1,shap_feature_2,shap_value_2,shap_direction_2,shap_feature_3,shap_value_3,shap_direction_3
72,Baby,1,0,0.762735,Sudden Movement,0.95,Noise,0.999092,0.000718,0.999092,0.00019,High Risk,0.283194,Sudden Movement,Baby + Sudden Movement + Noise,YOLO — Baby,0.144969,supports this risk prediction,Behaviour — Sudden Movement,0.650804,supports this risk prediction,AST — Noise,-0.906887,pushes toward another risk class
73,Baby,1,0,0.747562,Sudden Movement,0.95,Noise,0.999092,0.000718,0.999092,0.00019,High Risk,0.263946,Sudden Movement,Baby + Sudden Movement + Noise,YOLO — Baby,-0.049582,pushes toward another risk class,Behaviour — Sudden Movement,0.613356,supports this risk prediction,AST — Noise,-0.834562,pushes toward another risk class
74,Baby,1,0,0.519048,Sudden Movement,0.95,Noise,0.999092,0.000718,0.999092,0.00019,High Risk,0.297309,Sudden Movement,Baby + Sudden Movement + Noise,YOLO — Baby,-0.028996,pushes toward another risk class,Behaviour — Sudden Movement,0.580681,supports this risk prediction,AST — Noise,-0.683136,pushes toward another risk class
75,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999092,0.000718,0.999092,0.00019,No Baby,0.008074,No Baby Detected,No baby is currently detected.,YOLO — No Detection,-1.642509,pushes toward another risk class,Behaviour — Sudden Movement,0.010723,supports this risk prediction,AST — Noise,0.014022,supports this risk prediction
76,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999092,0.000718,0.999092,0.00019,No Baby,0.872854,No Baby Detected,No baby is currently detected.,YOLO — No Detection,5.051785,supports this risk prediction,Behaviour — Sudden Movement,0.125909,supports this risk prediction,AST — Noise,0.045917,supports this risk prediction
77,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999671,0.000233,0.999671,9.6e-05,No Baby,0.999609,No Baby Detected,No baby is currently detected.,YOLO — No Detection,7.989955,supports this risk prediction,Behaviour — Sudden Movement,0.017015,supports this risk prediction,AST — Noise,0.031527,supports this risk prediction
78,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999671,0.000233,0.999671,9.6e-05,No Baby,0.99957,No Baby Detected,No baby is currently detected.,YOLO — No Detection,7.985431,supports this risk prediction,Behaviour — Sudden Movement,-0.026795,pushes toward another risk class,AST — Noise,0.031512,supports this risk prediction
79,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999671,0.000233,0.999671,9.6e-05,No Baby,0.999865,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.058742,supports this risk prediction,Behaviour — Sudden Movement,0.004929,supports this risk prediction,AST — Noise,0.04945,supports this risk prediction
80,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999671,0.000233,0.999671,9.6e-05,No Baby,0.99986,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.068949,supports this risk prediction,Behaviour — Sudden Movement,-0.015877,pushes toward another risk class,AST — Noise,0.04796,supports this risk prediction
81,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999671,0.000233,0.999671,9.6e-05,No Baby,0.999872,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.052314,supports this risk prediction,Behaviour — Sudden Movement,0.011357,supports this risk prediction,AST — Noise,0.04945,supports this risk prediction
82,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999671,0.000233,0.999671,9.6e-05,No Baby,0.999868,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.062906,supports this risk prediction,Behaviour — Sudden Movement,0.002316,supports this risk prediction,AST — Noise,0.0479,supports this risk prediction
83,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999604,0.000239,0.999604,0.000157,No Baby,0.999865,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.064374,supports this risk prediction,Behaviour — Sudden Movement,-0.000765,pushes toward another risk class,AST — Noise,0.049512,supports this risk prediction
84,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999604,0.000239,0.999604,0.000157,No Baby,0.999866,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.064374,supports this risk prediction,Behaviour — Sudden Movement,-0.000765,pushes toward another risk class,AST — Noise,0.049512,supports this risk prediction
85,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999604,0.000239,0.999604,0.000157,No Baby,0.999852,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.067659,supports this risk prediction,Behaviour — Sudden Movement,-0.021154,pushes toward another risk class,AST — Noise,0.04796,supports this risk prediction
86,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999604,0.000239,0.999604,0.000157,No Baby,0.99986,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.06657,supports this risk prediction,Behaviour — Sudden Movement,-0.003039,pushes toward another risk class,AST — Noise,0.04959,supports this risk prediction
87,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999604,0.000239,0.999604,0.000157,No Baby,0.999846,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.052483,supports this risk prediction,Behaviour — Sudden Movement,0.011357,supports this risk prediction,AST — Noise,0.049281,supports this risk prediction
